FIRM_NAME,MODEL_NAME,MODEL_CATEGORY_RANK,SUB_MODEL_NAME,ALLOCATION_CATEGORY,STRATEGY_NAME,PRODUCT_TYPE,TICKER,ALLOCATION_PCT,MODEL_LAUNCH_DATE,AS_OF_DATE,UPDATE_FREQUENCY,FTMAS_FIRM_MANAGED,LOAD_DATE_TIME,PARENT_DEALER_CODE,PLATFORM_TYPE,PLATFORM_DEF
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,3,Stability, ,Franklin Low Duration Total Return Fund,Mutual Fund,FLDAX,0.17, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,4,Equity Growth, ,Franklin Dynatech Fund,Mutual Fund,FKDNX,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,4,Equity Growth, ,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.3, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth & Income Models,1,Tax-Advantaged Growth & Income, ,Franklin Growth Fund,Mutual Fund,FCGAX,0.09, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth & Income Models,1,Tax-Advantaged Growth & Income, ,Franklin Rising Dividends Fund,Mutual Fund,FRDAX,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,1,Conservative Growth, ,Franklin International Growth Fund,Mutual Fund,FNGZX,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,1,Conservative Growth, ,Franklin Total Return Fund,Mutual Fund,FBDAX,0.18, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,1,Conservative Growth, ,Templeton Global Bond Fund,Mutual Fund,TGBAX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Income Models,1,Tax-Advantaged Income, ,Franklin Income Fund,Mutual Fund,FRIAX,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Stability,1,Rising Rate Defense, ,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.12, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Stability,1,Rising Rate Defense, ,Franklin U.S. Government Securities Fund,Mutual Fund,FUSAX,0.16, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth & Income Models,2,Growth & Income, ,Franklin Liberty U.S. Core Bond ETF,ETF,FLCB,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth & Income Models,2,Growth & Income, ,Franklin U.S. Government Securities Fund,Mutual Fund,FUSAX,0.18, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,2,Moderate Growth, ,Franklin Liberty Investment Grade Corp. ETF,ETF,FLCO,0.01, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,2,Moderate Growth, ,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.2, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,2,Moderate Growth, ,Franklin Total Return Fund,Mutual Fund,FBDAX,0.12, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Income Models,2,Income, ,Franklin Liberty Investment Grade Corp. ETF,ETF,FLCO,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Stability,2,Tax Advantaged Stability, ,Franklin Federal Limited-Term Tax-Free Income Fund,Mutual Fund,FTFZX,0.28, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Stability,2,Tax Advantaged Stability, ,Franklin Liberty U.S. Core Bond ETF,ETF,FLCB,0.12, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth & Income Models,3,Growth and Enhanced Income, ,Franklin Income Fund,Mutual Fund,FRIAX,0.25, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth & Income Models,3,Growth and Enhanced Income, ,Franklin LibertyQ US Equity ETF,ETF,FLQL,0.09, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,3,Growth, ,Franklin International Growth Fund,Mutual Fund,FNGZX,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,3,Growth, ,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.25, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Stability,3,Stability, ,Franklin Growth Fund,Mutual Fund,FCGAX,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Stability,3,Stability, ,Franklin Liberty U.S. Core Bond ETF,ETF,FLCB,0.2, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Stability,3,Stability, ,Franklin U.S. Government Securities Fund,Mutual Fund,FUSAX,0.21, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,4,Equity Growth, ,Templeton Developing Markets Adv,Mutual Fund,TDADX,0.09, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth Models,4,Equity Growth, ,Templeton Foreign Fund,Mutual Fund,TFFAX,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth,1,Franklin Templeton A Shares Conservative Model, ,TEMPLETON FOREIGN FUND-A,Mutual Fund,TEMFX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth,1,Franklin Templeton A Shares Conservative Model, ,FRANKLIN TOTAL RETURN-A,Mutual Fund,FKBAX,0.26, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth and Income,1,Tax-Advantaged Growth & Income Model, ,FRANKLIN INTL GRWTH-A,Mutual Fund,FNGAX,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth and Income,1,Tax-Advantaged Growth & Income Model, ,FRANKLIN FEDERAL T/F INC-A,Mutual Fund,FFQAX,0.29, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Income,1,Franklin Templeton A Shares Tax-Advantaged Income Model, ,FRANKLIN HI YLD T/F INC-A,Mutual Fund,FHYQX,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Stability,1,Franklin Templeton A Shares  Rising Rates Defense Model, ,FRANKLIN MUTUAL GL DISC-A,Mutual Fund,TEDIX,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Stability,1,Franklin Templeton A Shares  Rising Rates Defense Model, ,TEMPLETON GLOBAL BOND-A,Mutual Fund,TPINX,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth,2,Franklin Templeton A Shares Moderate Model, ,FRANKLIN RISING DIVIDEND-A,Mutual Fund,FRDPX,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth,2,Franklin Templeton A Shares Moderate Model, ,FRANKLIN US GOVERNMENT-A,Mutual Fund,FKFSX,0.16, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth and Income,2,Franklin Templeton A Shares Growth & Income Model, ,FRANKLIN RISING DIVIDEND-A,Mutual Fund,FRDPX,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth and Income,2,Franklin Templeton A Shares Growth & Income Model, ,FRANKLIN HIGH INCOME-A,Mutual Fund,FHQRX,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Income,2,Franklin Templeton A Shares Income Model, ,FRANKLIN LW DUR TTL RTRN-A,Mutual Fund,FLDAX,0.17, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Stability,2,Franklin Templeton A Shares Tax-Advantaged Stability Model, ,FRANKLIN RISING DIVIDEND-A,Mutual Fund,FRDPX,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Stability,2,Franklin Templeton A Shares Tax-Advantaged Stability Model, ,FRANKLIN FED LTD-TRM T/F-A,Mutual Fund,FFLQX,0.28, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth,3,Franklin Templeton A Shares Growth Model, ,FRANKLIN RISING DIVIDEND-A,Mutual Fund,FRDPX,0.19, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth,3,Franklin Templeton A Shares Growth Model, ,FRANKLIN US GOVERNMENT-A,Mutual Fund,FKFSX,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth and Income,3,Franklin Templeton A Shares Growth & Enhanced Income Model, ,FRANKLIN EQUITY INCOME-A,Mutual Fund,FISEX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth and Income,3,Franklin Templeton A Shares Growth & Enhanced Income Model, ,FRANKLIN HIGH INCOME-A,Mutual Fund,FHQRX,0.08, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth and Income,3,Franklin Templeton A Shares Growth & Enhanced Income Model, ,FRANKLIN INCOME FUND-A,Mutual Fund,FKIQX,0.3, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Stability,3,Franklin Templeton A Shares Stability Model, ,FRANKLIN INTL GRWTH-A,Mutual Fund,FNGAX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Stability,3,Franklin Templeton A Shares Stability Model, ,FRANKLIN TOTAL RETURN-A,Mutual Fund,FKBAX,0.25, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS CLASS A FUNDS,Growth,4,Franklin Templeton A Shares Equity Growth Model, ,FRANKLIN INTL GRWTH-A,Mutual Fund,FNGAX,0.13, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,1,Conservative,EQUITY,T Rowe Price Overseas Stock Fund,Mutual Fund,TROIX,0.03, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
FTMAS ETF ONLY MODELS,Franklin Templeton Conservative Growth Model,1,Conservative Growth, ,Franklin Liberty Short Duration US Govt ETF,ETF,FTSD,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Moderate Growth Model,2,Moderate Growth, ,Franklin LibertyQ US Mid Cap Equity ETF,ETF,FLQM,0.05, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Moderate Growth Model,2,Moderate Growth, ,Franklin Liberty US Aggt Bd ETF,ETF,FLCB,0.2, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Moderate Growth Model,2,Moderate Growth, ,Franklin Liberty High Yield Corporate ETF,ETF,FLHY,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Growth Model,3,Growth, ,Franklin LibertyQ US Low Volatility ETF,ETF,FLLV,0.12, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Growth Model,3,Growth, ,Franklin FTSE Europe ETF,ETF,FLEE,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Growth Model,3,Growth, ,Franklin Liberty International Aggt Bd ETF,ETF,FLIA,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Equity Growth Model,4,Equity Growth, ,Franklin FTSE Japan ETF,ETF,FLJP,0.09, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth & Income Models,1,Tax-Advantaged Growth & Income, ,Franklin Federal Tax-Free Income Fund,Mutual Fund,FFQAX,0.29, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth & Income Models,1,Tax-Advantaged Growth & Income, ,Templeton Foreign Fund,Mutual Fund,TEMFX,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,1,Conservative Growth, ,Templeton Developing Markets Adv,Mutual Fund,TEDMX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,1,Conservative Growth, ,Templeton Foreign Fund,Mutual Fund,TEMFX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Income Models,1,Tax-Advantaged Income, ,Franklin Income Fund,Mutual Fund,FKIQX,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,1,Rising Rate Defense, ,Franklin Income Fund,Mutual Fund,FKIQX,0.25, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,1,Rising Rate Defense, ,Franklin Low Duration Total Return Fund,Mutual Fund,FLDAX,0.17, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth & Income Models,2,Growth & Income, ,Franklin Income Fund,Mutual Fund,FKIQX,0.25, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth & Income Models,2,Growth & Income, ,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth & Income Models,2,Growth & Income, ,Templeton Global Bond Fund,Mutual Fund,TPINX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,2,Moderate Growth, ,Franklin Liberty U.S. Core Bond ETF,ETF,FLCB,0.2, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,2,Moderate Growth, ,Franklin Total Return Fund,Mutual Fund,FKBAX,0.12, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Income Models,2,INCOME, ,Franklin Floating Rate Daily Access Fund,Mutual Fund,FAFRX,0, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Income Models,2,INCOME, ,Franklin Low Duration Total Return Fund,Mutual Fund,FLDAX,0.09, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,2,Tax Advantaged Stability, ,Franklin Federal Tax-Free Income Fund,Mutual Fund,FFQAX,0.17, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,2,Tax Advantaged Stability, ,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.09, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth & Income Models,3,Growth and Enhanced Income, ,Franklin Income Fund,Mutual Fund,FKIQX,0.25, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth & Income Models,3,Growth and Enhanced Income, ,Franklin Low Duration Total Return Fund,Mutual Fund,FLDAX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,3,Growth, ,Franklin Liberty U.S. Core Bond ETF,ETF,FLCB,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,3,Growth, ,Templeton Foreign Fund,Mutual Fund,TEMFX,0.08, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,3,Stability, ,Franklin Liberty Investment Grade Corp. ETF,ETF,FLCO,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,3,Stability, ,Franklin Rising Dividends Fund,Mutual Fund,FRDPX,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,4,Equity Growth, ,Franklin Growth Fund,Mutual Fund,FKGRX,0.18, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,4,Equity Growth, ,Templeton Foreign Fund,Mutual Fund,TEMFX,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth & Income Models,1,Tax-Advantaged Growth & Income, ,Franklin International Growth Fund,Mutual Fund,FNGZX,0.07, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -ADVISOR CLASS FUNDS &ETFS,Growth & Income Models,1,Tax-Advantaged Growth & Income, ,Templeton Foreign Fund,Mutual Fund,TFFAX,0.03, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,1,Long-Term Income Generation,EQUITY,Mainstay Epoch Global Equity Yield Fund Class I,Mutual Fund,EPSYX,0.06, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,1,Long-Term Income Generation,FIXED INCOME,PIMCO Income Fund Class I-2,Mutual Fund,PONPX,0.15, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,2,Balanced Growth,EQUITY,T Rowe Price Overseas Stock Fund,ETF,TROIX,0.05, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Allocation Strategies,2,Balanced Growth,FIXED INCOME,Franklin Liberty U.S. Core Bond ETF,ETF,FLCB,0.17, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,2,Rising Rate Defense,EQUITY,iShares S&P 500 Value Index ETF,ETF,IVE,0.09, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,2,Rising Rate Defense,FIXED INCOME,PIMCO Income Fund Class I-2,Mutual Fund,PONPX,0.09, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
JANNEY MONTGOMERY SCOTT,Franklin Templeton Model Portfolio Outcome-Oriented Strategies,2,Rising Rate Defense,Cash,Cash,Cash,,0.02, ,2.02E+16,Monthly,FTMAS,2.02E+16,0374 All, , 
FTMAS ETF ONLY MODELS,Franklin Templeton Conservative Growth Model,1,Conservative Growth, ,Franklin LibertyQ Emerging Markets ETF,ETF,FLQE,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Conservative Growth Model,1,Conservative Growth, ,Franklin Liberty International Aggt Bd ETF,ETF,FLIA,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Moderate Growth Model,2,Moderate Growth, ,Franklin LibertyQ International Equity Hedged ETF,ETF,FLQH,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Moderate Growth Model,2,Moderate Growth, ,Franklin Liberty International Aggt Bd ETF,ETF,FLIA,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Growth Model,3,Growth, ,Franklin LibertyQ US Mid Cap Equity ETF,ETF,FLQM,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Growth Model,3,Growth, ,Franklin Liberty US Aggt Bd ETF,ETF,FLCB,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Equity Growth Model,4,Equity Growth, ,Franklin LibertyQ US Equity ETF,ETF,FLQL,0.3, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS ETF ONLY MODELS,Franklin Templeton Equity Growth Model,4,Equity Growth, ,Franklin FTSE Europe ETF,ETF,FLEE,0.09, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth & Income Models,1,Tax-Advantaged Growth & Income, ,Franklin Growth Fund,Mutual Fund,FKGRX,0.09, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,1,Conservative Growth, ,Franklin Growth Fund,Mutual Fund,FKGRX,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,1,Conservative Growth, ,Franklin LibertyQ U.S. Equity ETF,ETF,FLQL,0.13, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,1,Conservative Growth, ,Templeton Global Bond Fund,Mutual Fund,TPINX,0.04, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Income Models,1,Tax-Advantaged Income, ,Franklin Liberty U.S. Core Bond ETF,ETF,FLCB,0.15, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,1,Rising Rate Defense, ,Franklin Liberty U.S. Core Bond ETF,ETF,FLCB,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,1,Rising Rate Defense, ,Franklin U.S. Government Securities Fund,Mutual Fund,FKFSX,0.16, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth & Income Models,2,Growth & Income, ,Franklin Liberty Investment Grade Corp. ETF,ETF,FLCO,0.02, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth & Income Models,2,Growth & Income, ,Franklin U.S. Government Securities Fund,Mutual Fund,FKFSX,0.18, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,2,Moderate Growth, ,Templeton Developing Markets Adv,Mutual Fund,TEDMX,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Growth Models,2,Moderate Growth, ,Templeton Foreign Fund,Mutual Fund,TEMFX,0.06, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Income Models,2,INCOME, ,Franklin Liberty Investment Grade Corp. ETF,ETF,FLCO,0.1, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
FTMAS OUTCOME BASED MODELS -A CLASS FUNDS &ETFS,Stability,2,Tax Advantaged Stability, ,Franklin Federal Intermediate-Term Tax-Free Income Fund,Mutual Fund,FKQTX,0.21, ,2.02E+16,Quarterly,FTMAS,2.02E+16, , , 
